symbol,mpid,firm_name,add_count,cancel_count,execute_count,trade_count,total_shares_added,total_shares_executed,total_shares_traded,first_seen_timestamp,last_seen_timestamp,add_to_execute_count,add_to_execute_avg_ns,add_to_execute_min_ns,add_to_execute_max_ns,add_to_cancel_count,add_to_cancel_avg_ns,add_to_cancel_min_ns,add_to_cancel_max_ns,reaction_to_trade_count,reaction_to_trade_avg_ns,reaction_to_trade_min_ns,reaction_to_trade_max_ns,reaction_to_execute_count,reaction_to_execute_avg_ns,reaction_to_execute_min_ns,reaction_to_execute_max_ns
NXPI,FLTG,FLOW TRADERS U.S. LLC,6,4,0,0,600,0,0,57003382930013,57546658670471,0,,,,0,,,,6,965965991,318179348,1970784048,6,1289396111,31033223,2600238536
NXPI,UBSS,UBS Securities LLC,73,1,0,0,1892,0,0,57021019329468,57462167410869,0,,,,0,,,,73,3909696756,3901778278,3918641113,73,8128328307,8120409829,8137272664
NXPI,WCHV,"WELLS FARGO SECURITIES, LLC",1664,1662,0,0,166400,0,0,57061701355901,57599985775388,0,,,,0,,,,3,200978545,49452206,404972906,3,840149795,142284521,1434192102
NXPI,JPMS,J.P. Morgan Securities LLC,2407,2405,0,0,240700,0,0,57070722195876,57599985775142,0,,,,0,,,,4,941953061,12387029,3616236883,4,1082162117,9696573,2244686994
NXPI,WBPX,"SUMMIT SECURITIES GROUP, LLC",5333,5327,0,0,533300,0,0,57093054124260,57599985778883,0,,,,0,,,,9,152055976,18167,999926135,9,712925151,816770,4445725265
NXPI,MAXM,Maxim Group LLC,1752,1752,0,0,175200,0,0,57300591911055,57598644589217,0,,,,0,,,,2,217473970,36362353,398585588,2,1522488710,508501919,2536475501
SRDX,UNKNOWN,,652,466,151,0,64085,8055,0,57000002060629,57599993905209,151,12704650331,15812,126345789464,0,,,,601,6800903487,3272,125871340507,597,40234495913,2994,198398667667
OLMA,UNKNOWN,,1089,860,222,0,242328,16248,0,57000002100780,57599994867536,222,22784305212,17776,349632974938,0,,,,975,23867361392,1687,129616051868,869,8758963380,1318,79987394947
OLMA,GSCO,GOLDMAN SACHS & CO. LLC,2,0,0,0,4200,0,0,57005241028953,57005241044361,0,,,,0,,,,2,4179953648,4179945944,4179961352,0,,,
OLMA,UBSS,UBS Securities LLC,5,0,0,0,1005,0,0,57007020855786,57007021034194,0,,,,0,,,,5,5959859570,5959772777,5959951185,0,,,
OLMA,JPMS,J.P. Morgan Securities LLC,24,23,0,0,2400,0,0,57585957932315,57593574325402,0,,,,0,,,,1,5988492730,5988492730,5988492730,1,3083885,3083885,3083885
XLE,UNKNOWN,,18916,19020,1286,0,8068860,184249,0,57000002104332,57599999238086,1286,8668911682,2148,284577829809,0,,,,17770,2411276828,1041,21016681082,17787,3368940689,327,25022359056
XLE,WBPX,"SUMMIT SECURITIES GROUP, LLC",189,188,0,0,18900,0,0,57014324809201,57597810467717,0,,,,0,,,,1,13213030425,13213030425,13213030425,1,382360980,382360980,382360980
FUTY,UNKNOWN,,1802,1933,20,0,1415459,1952,0,57000002109165,57599997030721,20,21913088641,805384,176135296021,0,,,,1195,239502738520,38604358,504649657447,854,63504545713,441284,197281509237
QLYS,UNKNOWN,,2235,1671,451,0,113992,9226,0,57000002133125,57599999442836,451,12129800864,4761,179254863205,0,,,,1950,3081590881,898,34565102761,1787,11856084438,1279,60016247858
QLYS,UBSS,UBS Securities LLC,30,0,0,0,13089,0,0,57045027184419,57253086970116,0,,,,0,,,,30,28004194181,3286505276,28858328259,1,3271607561,3271607561,3271607561
QLYS,WBPX,"SUMMIT SECURITIES GROUP, LLC",741,738,0,0,74100,0,0,57165282563713,57599047284568,0,,,,0,,,,3,9109282315,9109144891,9109513394,3,11409620793,11409483369,11409851872
QLYS,FLTG,FLOW TRADERS U.S. LLC,2,0,0,0,200,0,0,57280978815443,57280978837480,0,,,,0,,,,2,886463690,886452672,886474709,2,926265074,926254056,926276093
CMBM,UNKNOWN,,106,25,4,0,36878,228,0,57000002140624,57598045693794,4,165889124666,147764432212,220263165367,0,,,,94,236269809932,49659,426676526457,65,51182744492,6227292512,124055779504
FULT,UNKNOWN,,2985,2518,483,0,717050,49062,0,57000002158174,57599990922596,483,23005005416,10421,471504385060,0,,,,2777,4865566930,1677,35123024700,2696,8756383136,1233,65950002020
FULT,WBPX,"SUMMIT SECURITIES GROUP, LLC",267,262,0,0,26700,0,0,57130039242929,57597067972101,0,,,,0,,,,5,163246941,1518198,373410760,5,962478659,1518198,2972995791
FULT,IMCC,IMC FINANCIAL MARKETS,3,1,0,0,300,0,0,57300212623117,57594528608903,0,,,,0,,,,2,7114161,7107305,7121017,2,10666274,10659418,10673130
XLP,UNKNOWN,,12062,12408,524,0,9838755,106063,0,57000002181967,57599998738515,524,10892963324,379,310724901987,0,,,,11067,4482576907,519,32983152144,11074,6710668744,1338,44925557819
XLP,WCHV,"WELLS FARGO SECURITIES, LLC",159,157,0,0,15900,0,0,57051671826933,57599009123125,0,,,,0,,,,2,172162203,43279372,301045034,2,1610214911,301506968,2918922854
XLP,SGAS,"SG Americas Securities, LLC",2,0,0,0,200,0,0,57250253840839,57250253897631,0,,,,0,,,,2,2308974053,2308945657,2309002449,2,469517805,469489409,469546201
XLP,JPMS,J.P. Morgan Securities LLC,41,40,0,0,4100,0,0,57365222953316,57598707557868,0,,,,0,,,,1,1544836429,1544836429,1544836429,1,13054365,13054365,13054365
TYGO,UNKNOWN,,143,71,11,0,72784,1139,0,57000002269478,57596176144494,11,61870725513,9697551,290890836427,0,,,,0,,,,137,257553885696,26723,534138198815
TYGO,VIRT,Virtu Americas LLC,3,1,0,0,300,0,0,57000030360224,57437238356757,0,,,,0,,,,0,,,,3,243109880610,14097797,433237124575
TYGO,FLTG,FLOW TRADERS U.S. LLC,25,21,0,0,2500,0,0,57000239211237,57599993925619,0,,,,0,,,,0,,,,23,147548554964,222948810,434208843697
TYGO,XGWD,LATOUR TRADING LLC,7,5,0,0,700,0,0,57008819786138,57545701669857,0,,,,0,,,,0,,,,7,212053200289,739775969,435277411049
MNST,UNKNOWN,,6331,4572,1554,0,1245912,216895,0,57000002278665,57599998317367,1554,11560045036,546,201570566212,0,,,,5978,1807893737,596,17511055794,5945,2587171748,574,26762868952
MNST,IMCC,IMC FINANCIAL MARKETS,2,0,0,0,200,0,0,57280028750779,57280028767097,0,,,,0,,,,2,11618182,11610023,11626341,2,1734377,1726218,1742536
GSIT,UNKNOWN,,598,269,81,0,200655,4052,0,57000002290024,57599986297412,81,25645227004,318164,64604612958,0,,,,581,15877058969,9492,110056679547,558,60780239050,9492,285412623989
ACTV,VIRT,Virtu Americas LLC,11,9,0,0,1100,0,0,57000002299440,57305259760488,0,,,,0,,,,0,,,,0,,,
ACTV,GSCO,GOLDMAN SACHS & CO. LLC,10,6,0,0,6000,0,0,57000018062825,57596772136415,0,,,,0,,,,1,10514330964,10514330964,10514330964,0,,,
ACTV,UNKNOWN,,161,156,0,0,383400,0,0,57000469058108,57596415460600,0,,,,0,,,,7,7101314912,4309217229,10157708515,0,,,
ACTV,FLTU,FLOW TRADERS US LLC,2,1,0,0,200,0,0,57000906461795,57001954941527,0,,,,0,,,,0,,,,0,,,
GRRR,UNKNOWN,,1736,834,225,0,354659,9526,0,57000002315185,57599907010173,225,16399046373,1997,128160961059,0,,,,1625,15578637232,10553,58825761976,1643,11861692334,3325,74947527957
GRRR,UBSS,UBS Securities LLC,1,0,1,0,100,100,0,57183292841240,57401328611895,1,218035770655,218035770655,218035770655,0,,,,1,13556451118,13556451118,13556451118,1,13085314457,13085314457,13085314457
GRRR,FLTG,FLOW TRADERS U.S. LLC,4,3,0,0,400,0,0,57401331582510,57599986099961,0,,,,0,,,,4,1579188614,17104632,5851941435,4,3110899969,133324961,5798055012
OKYO,UNKNOWN,,106,28,1,0,117630,294,0,57000002328150,57599828069006,1,45411715567,45411715567,45411715567,0,,,,1,28187433387,28187433387,28187433387,90,221871380055,29161,380687835639
OKYO,UBSS,UBS Securities LLC,2,0,0,0,1548,0,0,57007016953210,57007017034835,0,,,,0,,,,0,,,,0,,,
SOXL,UNKNOWN,,33448,35080,1811,0,14963965,309621,0,57000002531477,57599995464375,1811,7779027759,12264,541979858423,0,,,,31041,5236200068,1360,32790828566,31010,3745276513,663,29861366082
SOXL,FLTU,FLOW TRADERS US LLC,4,2,0,0,400,0,0,57001880737251,57300881861494,0,,,,0,,,,4,914353107,7193625,1821511268,4,682051409,550770141,813331357
SOXL,WBPX,"SUMMIT SECURITIES GROUP, LLC",337,336,0,0,33700,0,0,57030552561241,57581141403293,0,,,,0,,,,1,3586342637,3586342637,3586342637,1,1370925,1370925,1370925
SOXL,JPMS,J.P. Morgan Securities LLC,493,491,0,0,49300,0,0,57066979093587,57581141421810,0,,,,0,,,,2,2996833911,753365718,5240302104,2,374371789,17925409,730818170
XPEL,UNKNOWN,,894,637,225,0,90195,5264,0,57000002541612,57599992676387,225,12601822941,18806,165282287764,0,,,,787,12503093375,22890,78561080219,771,46854801457,440,237871436421
XPEL,IMCC,IMC FINANCIAL MARKETS,14,13,0,0,1400,0,0,57000003970143,57504984157358,0,,,,0,,,,14,9993602800,1222746,53949518568,12,17628752820,150865,40158618968
XPEL,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57136326575068,57136326575068,0,,,,0,,,,1,20116812596,20116812596,20116812596,1,28517195188,28517195188,28517195188
WVE,UNKNOWN,,1842,1185,539,0,1143593,32707,0,57000002552061,57599993299537,539,24197899053,4700,276910549600,0,,,,1640,5310605248,2875,34713508714,1609,3834644209,472,50348896189
WVE,WBPX,"SUMMIT SECURITIES GROUP, LLC",379,376,0,0,37900,0,0,57270478087053,57599241527715,0,,,,0,,,,3,466618785,453161987,493501534,3,209405505,195948707,236288254
WVE,IMCC,IMC FINANCIAL MARKETS,5,4,0,0,500,0,0,57270478139796,57359056047076,0,,,,0,,,,2,226700490,186251,453214730,2,98105193,208936,196001450
LBTYK,UNKNOWN,,2491,2183,393,0,1041445,83074,0,57000002580204,57599997982461,393,28510373942,8501,299885000789,0,,,,2258,5422806426,726,48786209367,2240,6968507413,409,102337289909
LBTYK,WCHV,"WELLS FARGO SECURITIES, LLC",30,29,0,0,3000,0,0,57290327269830,57599826473674,0,,,,0,,,,1,324341208,324341208,324341208,1,237363760,237363760,237363760
LBTYK,IMCC,IMC FINANCIAL MARKETS,1,0,0,0,100,0,0,57300164680458,57300164680458,0,,,,0,,,,1,8435391,8435391,8435391,1,6465326,6465326,6465326
U,UNKNOWN,,2342,1970,415,0,195422,27426,0,57000002635707,57599782487943,415,9641199858,1343,211253244981,0,,,,2162,5306288046,606,36296971021,2174,7869793887,435,45881635484
U,UBSS,UBS Securities LLC,3,2,0,0,300,0,0,57136265507164,57251103870625,0,,,,0,,,,3,7070343612,6690444632,7454207587,3,2884792436,1288549057,3870881118
U,GSCO,GOLDMAN SACHS & CO. LLC,2,0,0,0,3800,0,0,57304178617561,57450840412989,0,,,,0,,,,2,4213707419,4033046176,4394368663,2,2271254838,1087550851,3454958826
U,FLTU,FLOW TRADERS US LLC,2,0,0,0,200,0,0,57348579131994,57348843621740,0,,,,0,,,,2,98297223,2579641,194014805,2,98445632,2303181,194588083
PAYO,UNKNOWN,,3209,2524,589,0,1315907,140926,0,57000002692716,57599991163416,589,24519051666,210,299088663460,0,,,,3014,2596777450,621,26207200380,2976,8087032286,399,59882005187
PAYO,UBSS,UBS Securities LLC,13,0,0,0,5391,0,0,57030020330305,57030021579483,0,,,,0,,,,13,1017192234,1016593019,1017842197,13,21924287146,21923687931,21924937109
PAYO,IMCC,IMC FINANCIAL MARKETS,4,2,0,0,400,0,0,57300233207720,57300449328855,0,,,,0,,,,2,70164662,70158725,70170599,2,69365026,69359089,69370963
PAYO,FLTG,FLOW TRADERS U.S. LLC,2,2,0,0,200,0,0,57300545406263,57599990140175,0,,,,0,,,,2,152943473,152928935,152958011,2,381572170,381557632,381586708
OTRK,UNKNOWN,,203,61,0,0,35380,0,0,57000002695004,57591616533273,0,,,,0,,,,174,135024605951,29939,242889584199,0,,,
OTRK,UBSS,UBS Securities LLC,3,0,0,0,10210,0,0,57020029111931,57020030569156,0,,,,0,,,,0,,,,0,,,
AVA,UNKNOWN,,646,540,124,0,46927,4542,0,57000002752433,57599991271937,124,21522106720,15889,162767044906,0,,,,606,17396947282,22497,102362096345,477,32826411316,3960,117415361347
AVA,IMCC,IMC FINANCIAL MARKETS,2,1,0,0,200,0,0,57000785238555,57064226300556,0,,,,0,,,,2,111932852,135083,223730621,0,,,
AVA,FLTG,FLOW TRADERS U.S. LLC,4,2,0,0,400,0,0,57001866233263,57002366129314,0,,,,0,,,,4,984183894,734242810,1234138861,0,,,
AVA,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57253077979026,57253077979026,0,,,,0,,,,1,8945717121,8945717121,8945717121,1,1049257742,1049257742,1049257742
OMFS,UNKNOWN,,492,483,2,0,133307,280,0,57000002847528,57598006806431,2,11821779707,550640401,23092919013,0,,,,0,,,,0,,,
OMFS,VIRT,Virtu Americas LLC,2,1,0,0,200,0,0,57000906069933,57014442165949,0,,,,0,,,,0,,,,0,,,
QQQ,UNKNOWN,,179097,162198,5574,0,32136802,428023,0,57000002913035,57599999826321,5574,5321609988,1125,522080065880,0,,,,171706,917002567,314,8132478175,171642,978559426,362,9393421195
QQQ,JPMS,J.P. Morgan Securities LLC,29242,29240,0,0,2924200,0,0,57000127106142,57599991410668,0,,,,0,,,,31,698464265,3587591,5568275087,31,751198997,315544,4799828197
QQQ,WCHV,"WELLS FARGO SECURITIES, LLC",28913,28912,0,0,2891300,0,0,57000582884003,57599991015007,0,,,,0,,,,29,707430959,10295236,4865560711,29,1040968341,15355678,6027694278
QQQ,UBSS,UBS Securities LLC,14,4,10,0,721,515,0,57000625588158,57545575058595,10,48504008968,66771095,232284354510,0,,,,14,1306582280,22570807,5159783438,14,925178716,22817109,2504482194
QQQ,IMCC,IMC FINANCIAL MARKETS,4,2,0,0,400,0,0,57003188264869,57213314639383,0,,,,0,,,,4,3615281,557959,6693758,4,344523907,185413,688883556
QQQ,WBPX,"SUMMIT SECURITIES GROUP, LLC",86052,86046,0,0,8605200,0,0,57004358943633,57599991414310,0,,,,0,,,,88,835825619,504454,8126314427,88,841874778,119979,6693376449
QQQ,SGAS,"SG Americas Securities, LLC",2,0,0,0,200,0,0,57280038588093,57280038668445,0,,,,0,,,,2,31626348,31586172,31666524,2,5962270,5922094,6002446
LVHD,UNKNOWN,,731,709,3,0,521492,143,0,57000002918347,57599954376462,3,8283453702,261999576,13643326855,0,,,,0,,,,0,,,
SOXQ,UNKNOWN,,5413,5465,46,0,3355783,6920,0,57000002919429,57599998884055,46,13126543217,1022010,212480319779,0,,,,4279,50911041358,33294,167240093110,4963,37608092350,31744,157121130846
SOXQ,VIRT,Virtu Americas LLC,15,13,0,0,7500,0,0,57002545501962,57562407625949,0,,,,0,,,,11,60631652197,23068323979,107747443119,15,38203428711,11024880,146787195239
SOXQ,UBSS,UBS Securities LLC,30,1,0,0,3231,0,0,57113020442209,57508673495782,0,,,,0,,,,30,11384758816,3188422411,148279012558,30,31464474313,14898251862,84215199149
SOXQ,FLTU,FLOW TRADERS US LLC,1,0,0,0,100,0,0,57581109024926,57581109024926,0,,,,0,,,,1,17059019368,17059019368,17059019368,1,16736336752,16736336752,16736336752
IVW,UNKNOWN,,14528,14664,128,0,3149978,10294,0,57000002934007,57599997013763,128,2535310871,42320,48970481302,0,,,,12579,79119226875,13926,248866878146,12514,48940651696,11115,224440684762
IVW,WBPX,"SUMMIT SECURITIES GROUP, LLC",7897,7891,0,0,789700,0,0,57076469257752,57599871795714,0,,,,0,,,,12,83427787867,8696783440,170097462423,12,55911775749,283828115,168777073565
IVW,JPMS,J.P. Morgan Securities LLC,2546,2544,0,0,254600,0,0,57118634083200,57599871793372,0,,,,0,,,,4,128903174837,958492288,225807833145,4,33241860004,46727031,114131568977
IVW,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57245071481073,57245071481073,0,,,,0,,,,1,241889355708,241889355708,241889355708,1,16128249594,16128249594,16128249594
TPL,UNKNOWN,,511,466,42,0,14766,527,0,57000002946252,57599486131230,42,27527285619,31517,76428006001,0,,,,395,15752901978,9377,103416324953,364,77351629217,9377,223909268536
TPL,FLTG,FLOW TRADERS U.S. LLC,2,0,0,0,200,0,0,57005036040861,57005036070650,0,,,,0,,,,2,1690598,1675704,1705493,2,1826267,1811373,1841162
TPL,WBPX,"SUMMIT SECURITIES GROUP, LLC",6,4,0,0,600,0,0,57597430388349,57599639847793,0,,,,0,,,,2,251932,236725,267140,2,102138912971,102138897764,102138928179
GDYN,UNKNOWN,,1705,1263,406,0,254016,19880,0,57000002955772,57599998247393,406,19759702391,221,307693045981,0,,,,1451,10240862795,700,111242440306,1380,6686798009,1009,61873326278
GDYN,GSCO,GOLDMAN SACHS & CO. LLC,2,0,0,0,2600,0,0,57527484970102,57535940016668,0,,,,0,,,,2,3782162180,1247450574,6316873787,2,67025701,490261,133561142
JQUA,UNKNOWN,,2080,2186,34,0,319321,5137,0,57000002960766,57599998195281,34,5719215778,32129,32023152959,0,,,,1746,256961067708,84544657,588306601286,150,12389768176,18370,49105201845
JQUA,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57254105987796,57254105987796,0,,,,0,,,,1,242752366270,242752366270,242752366270,0,,,
OIH,UNKNOWN,,2208,2097,161,0,495956,8084,0,57000002963139,57599998447495,161,11257831307,77392,85005357177,0,,,,1925,10532571071,809,53082721799,1851,21911927859,1334,85472361855
OIH,WBPX,"SUMMIT SECURITIES GROUP, LLC",2007,2002,0,0,200700,0,0,57065560905337,57599955279021,0,,,,0,,,,5,9777367080,33115148,18867590031,5,29856178096,3926916,54973335291
OIH,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57241093438032,57241093438032,0,,,,0,,,,1,17783536452,17783536452,17783536452,1,35067299,35067299,35067299
KR,UNKNOWN,,6970,5965,1140,0,597747,63105,0,57000002999190,57599999398305,1140,4653461430,1844,318490846216,0,,,,6632,3003235402,544,36150434499,6656,3688878279,559,38465538342
KR,WCHV,"WELLS FARGO SECURITIES, LLC",29,28,0,0,2900,0,0,57589095462509,57598169198586,0,,,,0,,,,1,57827577,57827577,57827577,1,677563970,677563970,677563970
USRT,UNKNOWN,,1823,1923,24,0,1041003,690,0,57000003006811,57599995988888,24,9362427539,329302,37761633007,0,,,,1436,149061664498,292457,363670035876,497,28573299810,123251,83856424097
USRT,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57328029582976,57328029582976,0,,,,0,,,,1,316667705646,316667705646,316667705646,1,9650391495,9650391495,9650391495
MSFT,UNKNOWN,,61561,34264,8994,0,7812579,528892,0,57000003008912,57599996736627,8994,6968203220,179,428714453858,0,,,,54807,333520328,343,6455731821,54833,729490848,340,21233053826
MSFT,FLTU,FLOW TRADERS US LLC,24,20,0,0,2400,0,0,57001254481672,57596181305604,0,,,,0,,,,24,123376380,838588,483987303,24,270875179,196226,1087291675
MSFT,WBPX,"SUMMIT SECURITIES GROUP, LLC",35140,35134,0,0,3514000,0,0,57033190970119,57599956018501,0,,,,0,,,,38,195976469,357454,1556517524,38,703858352,492244,3223030899
MSFT,MAXM,Maxim Group LLC,12398,12398,0,0,1239800,0,0,57034543978625,57598647424337,0,,,,0,,,,13,387189733,18519651,1678871373,13,788833938,10940110,4791126913
MSFT,UBSS,UBS Securities LLC,20,4,11,0,1838,157,0,57037118506784,57581325361635,11,10124756958,29022,56232677806,0,,,,20,484384779,3852869,5095043091,20,902452181,18135758,5165099847
MSFT,WCHV,"WELLS FARGO SECURITIES, LLC",12119,12117,0,0,1211900,0,0,57045153832533,57599956015030,0,,,,0,,,,14,259073850,21635382,852795502,14,746192138,39431002,4417896374
MSFT,JPMS,J.P. Morgan Securities LLC,11792,11790,0,0,1179200,0,0,57080642940211,57599956004371,0,,,,0,,,,13,168055092,3180727,837931104,13,394720429,1472701,2846432874
MSFT,IMCC,IMC FINANCIAL MARKETS,6,4,0,0,600,0,0,57300193029755,57541387567471,0,,,,0,,,,6,1787526,266109,4771479,6,1740119,12936,5029423
BN,UNKNOWN,,5745,5846,468,0,979710,41549,0,57000003021228,57599922314414,468,5449915411,2159,507665007026,0,,,,5345,10196953301,756,63809511910,5311,5795248523,405,30811065021
BN,WCHV,"WELLS FARGO SECURITIES, LLC",110,109,0,0,11000,0,0,57415270705424,57586607992661,0,,,,0,,,,1,8595202582,8595202582,8595202582,1,15649520066,15649520066,15649520066
BN,WBPX,"SUMMIT SECURITIES GROUP, LLC",58,56,0,0,5800,0,0,57540803880919,57586607994815,0,,,,0,,,,2,446619466,446610179,446628754,2,18783122,18773835,18792410
ZSL,UNKNOWN,,400,389,7,0,301642,471,0,57000003022426,57599660658217,7,12477878386,34413,25027090541,0,,,,370,106015173382,23481,253519398703,306,107741327680,3584,227319064199
ZSL,VIRT,Virtu Americas LLC,2,1,0,0,200,0,0,57077746176525,57129265179237,0,,,,0,,,,2,30237950121,8958285920,51517614323,1,13694260876,13694260876,13694260876
ZSL,JPMS,J.P. Morgan Securities LLC,4,3,0,0,400,0,0,57580776475324,57596534580113,0,,,,0,,,,1,250056609075,250056609075,250056609075,1,140225733503,140225733503,140225733503
HEDJ,UNKNOWN,,141,138,3,0,15264,202,0,57000003025891,57599974480561,3,4938060649,318899,11701350678,0,,,,89,71056687143,24901,229409942788,54,108438086105,14484759986,220383412705
CLSK,UNKNOWN,,11457,7189,980,0,5655641,346143,0,57000003051252,57599997917484,980,29014999952,478,418649014112,0,,,,10929,2788211938,381,34479037238,10960,8639659692,408,46126060239
CLSK,UBSS,UBS Securities LLC,1,0,0,0,200,0,0,57041966989425,57041966989425,0,,,,0,,,,1,727803280,727803280,727803280,1,7153597922,7153597922,7153597922
CLSK,WBPX,"SUMMIT SECURITIES GROUP, LLC",169,164,0,0,16900,0,0,57057800898722,57599003553693,0,,,,0,,,,5,3815011369,943997,13759564356,5,619722,247950,961452
SCHF,UNKNOWN,,915,949,42,0,6279156,57343,0,57000003100700,57599988812152,42,166086203370,22914,582060447474,0,,,,757,74503448163,458495,259267509557,711,34865471621,2572,148545245217
LIPO,UNKNOWN,,127,37,0,0,22379,0,0,57000003135389,57599931024552,0,,,,0,,,,92,85600549694,607840255,135064680643,0,,,
DFS,UNKNOWN,,1368,1204,219,0,49258,6109,0,57000003160185,57599952276465,219,17396349482,13677,307676995725,0,,,,1239,4798789870,4930,36434576084,1223,14035915146,4778,91508212311
DFS,ETMM,"G1 Execution Services, LLC",2,1,0,0,200,0,0,57000852573391,57388585766321,0,,,,0,,,,1,73468081,73468081,73468081,1,767354781,767354781,767354781
DFS,JPMS,J.P. Morgan Securities LLC,283,282,0,0,28300,0,0,57164032303664,57599981021126,0,,,,0,,,,1,5995070338,5995070338,5995070338,1,52192610211,52192610211,52192610211
DFS,WCHV,"WELLS FARGO SECURITIES, LLC",275,274,0,0,27500,0,0,57197557223336,57599981021416,0,,,,0,,,,1,1115257788,1115257788,1115257788,1,85717529883,85717529883,85717529883
DFS,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57258076222947,57258076222947,0,,,,0,,,,1,14115538514,14115538514,14115538514,1,14116083216,14116083216,14116083216
DFS,WBPX,"SUMMIT SECURITIES GROUP, LLC",140,137,0,0,14000,0,0,57352592687248,57599680463496,0,,,,0,,,,3,1727093922,15899347,2582704785,3,35698429653,15899347,53539708382
DFS,IMCC,IMC FINANCIAL MARKETS,2,0,0,0,200,0,0,57599680700433,57599680713218,0,,,,0,,,,2,395599128,395592736,395605521,2,6805313210,6805306818,6805319603
GUSH,UNKNOWN,,3097,3207,33,0,1032768,2127,0,57000003180764,57599996274625,33,6954312626,29292,29941244126,0,,,,2276,135979007612,8260,411573534602,2275,61429954643,8260,235412999335
